"Harvested","Processed","Bay","Site","Ident","Midpoint","Side_of_Boat","Sample_ID","Quadrat","Weight_kg","Total_Adults_75mm","Total_Seed_26_74mm","Total_Spat_0_25mm","Total_Dead","notes","RowID","LocationID","Total_Live","Side_of_Bay","Round"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP3","MP3","Starboard","R-EH1-MP3-S4","4","7.1699999999999999","5","47","8","3",NULL,"899","1059272","60","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP3","MP3","Starboard","R-EH1-MP3-S5","5","6.5499999999999998","2","40","16","11",NULL,"900","1059272","58","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Bow","R-EH1-MP4-B1","1","4.5199999999999996","0","15","13","4",NULL,"901","1059273","28","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Bow","R-EH1-MP4-B2","2","5.1299999999999999","0","15","9","0",NULL,"902","1059273","24","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Bow","R-EH1-MP4-B3","3","4.1699999999999999","0","16","8","4",NULL,"903","1059273","24","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Bow","R-EH1-MP4-B4","4","4.2800000000000002","0","9","11","1",NULL,"904","1059273","20","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Bow","R-EH1-MP4-B5","5","3.9500000000000002","0","15","4","0",NULL,"905","1059273","19","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Port","R-EH1-MP4-P1","1","5.8899999999999997","0","11","14","3",NULL,"906","1059273","25","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Port","R-EH1-MP4-P2","2","6.2400000000000002","0","16","20","4",NULL,"907","1059273","36","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Port","R-EH1-MP4-P3","3","4.5800000000000001","0","13","12","2",NULL,"908","1059273","25","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Port","R-EH1-MP4-P4","4","4.5199999999999996","1","8","8","2",NULL,"909","1059273","17","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Port","R-EH1-MP4-P5","5","5.4500000000000002","0","8","10","2",NULL,"910","1059273","18","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Starboard","R-EH1-MP4-S1","1","3.8900000000000001","0","15","1","3",NULL,"911","1059273","16","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Starboard","R-EH1-MP4-S2","2","4.7400000000000002","0","15","6","2",NULL,"912","1059273","21","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Starboard","R-EH1-MP4-S3","3","3.04","0","9","9","3",NULL,"913","1059273","18","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Starboard","R-EH1-MP4-S4","4","4.7000000000000002","0","10","12","2",NULL,"914","1059273","22","East","3"
"Jun  8 2021 12:00AM","Jun 16 2021 12:00AM","Apalachicola Bay","East Hole 1","R-EH1-MP4","MP4","Starboard","R-EH1-MP4-S5","5","4.8600000000000003","0","14","12","2",NULL,"915","1059273","26","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Port","R-CP-MP1-P1","1","6.0899999999999999","4","35","27","2",NULL,"916","1059264","66","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Port","R-CP-MP1-P2","2","8.1500000000000004","6","44","43","4",NULL,"917","1059264","93","East","3"
"Apr 14 2021 12:00AM","May 14 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Port","R-CP-MP1-P3","3","5.8600000000000003","1","34","36","2",NULL,"918","1059264","71","East","3"
"Apr 14 2021 12:00AM","May 14 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Port","R-CP-MP1-P4","4","7.96","2","47","36","4",NULL,"919","1059264","85","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Port","R-CP-MP1-P5","5","8.8699999999999992","2","56","37","3",NULL,"920","1059264","95","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Bow","R-CP-MP1-B1","1","6.5599999999999996","1","28","16","1",NULL,"921","1059264","45","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Bow","R-CP-MP1-B2","2","7.9100000000000001","1","44","39","1",NULL,"922","1059264","84","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Bow","R-CP-MP1-B3","3","5.8399999999999999","0","37","41","4",NULL,"923","1059264","78","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Bow","R-CP-MP1-B4","4","7.9199999999999999","1","34","30","3",NULL,"924","1059264","65","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Bow","R-CP-MP1-B5","5","7.9100000000000001","0","27","45","2",NULL,"925","1059264","72","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Starboard","R-CP-MP1-S1","1","6.4500000000000002","0","42","36","2",NULL,"926","1059264","78","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Starboard","R-CP-MP1-S2","2","10.050000000000001","1","49","50","6",NULL,"927","1059264","100","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Starboard","R-CP-MP1-S3","3","8.3800000000000008","1","45","51","2",NULL,"928","1059264","97","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Starboard","R-CP-MP1-S4","4","8.9900000000000002","0","40","41","2",NULL,"929","1059264","81","East","3"
"Apr 14 2021 12:00AM","May 14 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP1","MP1","Starboard","R-CP-MP1-S5","5","7.4199999999999999","1","37","26","4",NULL,"930","1059264","64","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Port","R-CP-MP2-P1","1","4.9400000000000004","4","27","12","0",NULL,"931","1059265","43","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Port","R-CP-MP2-P2","2","7.7699999999999996","8","48","38","2",NULL,"932","1059265","94","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Port","R-CP-MP2-P3","3","3.8799999999999999","1","23","9","0",NULL,"933","1059265","33","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Port","R-CP-MP2-P4","4","5.3600000000000003","4","31","29","3",NULL,"934","1059265","64","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Port","R-CP-MP2-P5","5","6.4100000000000001","1","26","33","4",NULL,"935","1059265","60","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Bow","R-CP-MP2-B1","1","5.5599999999999996","0","23","27","1",NULL,"936","1059265","50","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Bow","R-CP-MP2-B2","2","5.8099999999999996","0","34","41","1",NULL,"937","1059265","75","East","3"
"Apr 14 2021 12:00AM","May 14 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Bow","R-CP-MP2-B3","3","6.46","0","46","35","4",NULL,"938","1059265","81","East","3"
"Apr 14 2021 12:00AM","May 14 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Bow","R-CP-MP2-B4","4","6.5","0","29","33","4",NULL,"939","1059265","62","East","3"
"Apr 14 2021 12:00AM","May 14 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Bow","R-CP-MP2-B5","5","7.54","0","33","40","3",NULL,"940","1059265","73","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Starboard","R-CP-MP2-S1","1","6.9800000000000004","1","43","29","1",NULL,"941","1059265","73","East","3"
"Apr 14 2021 12:00AM","May 14 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Starboard","R-CP-MP2-S2","2","4.4199999999999999","3","32","18","1",NULL,"942","1059265","53","East","3"
"Apr 14 2021 12:00AM","May 14 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Starboard","R-CP-MP2-S3","3","6.1200000000000001","4","28","20","0",NULL,"943","1059265","52","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Starboard","R-CP-MP2-S4","4","2.1200000000000001","0","7","11","0",NULL,"944","1059265","18","East","3"
"Apr 14 2021 12:00AM","May 17 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Starboard","R-CP-MP2-S5","5","1.6799999999999999","2","3","7","0",NULL,"945","1059265","12","East","3"
"Apr 14 2021 12:00AM","May 14 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Port","R-CP-MP3-P1","1","2.5499999999999998","0","9","8","0",NULL,"946","1059266","17","East","3"
"Apr 14 2021 12:00AM","May 14 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Port","R-CP-MP3-P2","2","1.98","0","4","1","1",NULL,"947","1059266","5","East","3"
"Apr 14 2021 12:00AM","May 14 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Port","R-CP-MP3-P3","3","1.0800000000000001","0","5","5","0",NULL,"948","1059266","10","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Port","R-CP-MP3-P4","4","3.5099999999999998","0","11","12","0",NULL,"949","1059266","23","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Port","R-CP-MP3-P5","5","4","2","9","18","3",NULL,"950","1059266","29","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Bow","R-CP-MP3-B1","1","2.7599999999999998","1","4","7","0",NULL,"951","1059266","12","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Bow","R-CP-MP3-B2","2","3.71","0","6","10","0",NULL,"952","1059266","16","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Bow","R-CP-MP3-B3","3","2.6299999999999999","1","7","11","1",NULL,"953","1059266","19","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Bow","R-CP-MP3-B4","4","3","0","11","16","1",NULL,"954","1059266","27","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Bow","R-CP-MP3-B5","5","3.6499999999999999","1","7","17","2",NULL,"955","1059266","25","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Starboard","R-CP-MP3-S1","1","5.2599999999999998","3","22","35","3",NULL,"956","1059266","60","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Starboard","R-CP-MP3-S2","2","3.9199999999999999","0","16","17","2",NULL,"957","1059266","33","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Starboard","R-CP-MP3-S3","3","3.3599999999999999","1","19","14","2",NULL,"958","1059266","34","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Starboard","R-CP-MP3-S4","4","3.3300000000000001","2","18","17","0",NULL,"959","1059266","37","East","3"
"Apr 14 2021 12:00AM","May  6 2021 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP3","MP3","Starboard","R-CP-MP3-S5","5","4.71","1","20","35","0",NULL,"960","1059266","56","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Bow","R-ME-MP1-B1","1","5.1200000000000001","8","41","6","1",NULL,"961","1059280","55","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Bow","R-ME-MP1-B2","2","7.25","7","39","7","2",NULL,"962","1059280","53","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Bow","R-ME-MP1-B3","3","6.5","6","45","5","6",NULL,"963","1059280","56","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Bow","R-ME-MP1-B4","4","5.5499999999999998","6","26","2","3",NULL,"964","1059280","34","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Bow","R-ME-MP1-B5","5","6.5300000000000002","5","32","6","4",NULL,"965","1059280","43","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Port","R-ME-MP1-P2","1","5.1900000000000004","2","24","4","3",NULL,"966","1059280","30","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Port","R-ME-MP1-P2","2","6.6900000000000004","4","37","2","3",NULL,"967","1059280","43","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Port","R-ME-MP1-P3","3","5.79","3","19","11","3",NULL,"968","1059280","33","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Port","R-ME-MP1-P4","4","5.7199999999999998","4","25","2","4",NULL,"969","1059280","31","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Port","R-ME-MP1-P5","5","7.21","2","38","12","1",NULL,"970","1059280","52","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Starboard","R-ME-MP1-S1","1","4.5","3","27","5","1",NULL,"971","1059280","35","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Starboard","R-ME-MP1-S2","2","5.46","2","46","6","4",NULL,"972","1059280","54","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Starboard","R-ME-MP1-S3","3","4.7800000000000002","3","20","4","3",NULL,"973","1059280","27","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Starboard","R-ME-MP1-S4","4","5.0899999999999999","2","26","3","2",NULL,"974","1059280","31","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP1","MP1","Starboard","R-ME-MP1-S5","5","5.4299999999999997","5","34","2","3",NULL,"975","1059280","41","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Bow","R-ME-MP2-B1","1","3.27","7","29","4","2",NULL,"976","1059281","40","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Bow","R-ME-MP2-B2","2","4.8600000000000003","6","36","3","3",NULL,"977","1059281","45","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Bow","R-ME-MP2-B3","3","3.29","8","21","3","1",NULL,"978","1059281","32","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Bow","R-ME-MP2-B4","4","3.7999999999999998","6","27","2","1",NULL,"979","1059281","35","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Bow","R-ME-MP2-B5","5","3.7400000000000002","5","22","4","1",NULL,"980","1059281","31","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Port","R-ME-MP2-P1","1","2.9399999999999999","1","7","5","4",NULL,"981","1059281","13","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Port","R-ME-MP2-P2","2","4.5","1","20","3","0",NULL,"982","1059281","24","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Port","R-ME-MP2-P3","3","3.1000000000000001","1","15","2","0",NULL,"983","1059281","18","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Port","R-ME-MP2-P4","4","2.4900000000000002","0","7","7","1",NULL,"984","1059281","14","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Port","R-ME-MP2-P5","5","3.5299999999999998","2","16","2","2",NULL,"985","1059281","20","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Starboard","R-ME-MP2-S1","1","3.3300000000000001","5","19","0","4",NULL,"986","1059281","24","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Starboard","R-ME-MP2-S2","2","4.8499999999999996","5","27","7","3",NULL,"987","1059281","39","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Starboard","R-ME-MP2-S3","3","3.6699999999999999","2","22","6","4",NULL,"988","1059281","30","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Starboard","R-ME-MP2-S4","4","3.7400000000000002","3","17","2","1",NULL,"989","1059281","22","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","Monkey's Elbow","R-ME-MP2","MP2","Starboard","R-ME-MP2-S5","5","3.9300000000000002","5","21","1","2",NULL,"990","1059281","27","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Bow","R-SB-MP1-B1","1","4.8899999999999997","8","45","7","5",NULL,"991","1059286","60","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Bow","R-SB-MP1-B2","2","6.5899999999999999","13","48","7","2",NULL,"992","1059286","68","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Bow","R-SB-MP1-B3","3","8.1400000000000006","11","63","12","4",NULL,"993","1059286","86","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Bow","R-SB-MP1-B4","4","8.5800000000000001","7","49","4","4",NULL,"994","1059286","60","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Bow","R-SB-MP1-B5","5","9.1899999999999995","11","84","8","6",NULL,"995","1059286","103","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Port","R-SB-MP1-P2","1","6.3700000000000001","11","49","10","7",NULL,"996","1059286","70","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Port","R-SB-MP1-P2","2","8.6600000000000001","13","54","4","8",NULL,"997","1059286","71","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Port","R-SB-MP1-P3","3","6.7000000000000002","10","67","8","6",NULL,"998","1059286","85","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Port","R-SB-MP1-P4","4","8.2699999999999996","14","68","12","4",NULL,"999","1059286","94","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Port","R-SB-MP1-P5","5","7.5999999999999996","7","40","15","7",NULL,"1000","1059286","62","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Starboard","R-SB-MP1-S1","1","5.4800000000000004","5","40","6","4",NULL,"1001","1059286","51","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Starboard","R-SB-MP1-S2","2","8.6500000000000004","11","60","4","4",NULL,"1002","1059286","75","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Starboard","R-SB-MP1-S3","3","5.8899999999999997","3","39","7","7",NULL,"1003","1059286","49","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Starboard","R-SB-MP1-S4","4","6.2199999999999998","9","58","7","3",NULL,"1004","1059286","74","East","3"
"Jun  4 2021 12:00AM","Jun 15 2021 12:00AM","Apalachicola Bay","South Bulkhead","R-SB-MP1","MP1","Starboard","R-SB-MP1-S5","5","6.8799999999999999","3","45","3","5",NULL,"1005","1059286","51","East","3"
"Jun 17 2021 12:00AM","Jun 28 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Bow","R-CPS-MP1-B1","1","6.3300000000000001","8","57","31","3",NULL,"1006","1059267","96","East","3"
"Jun 17 2021 12:00AM","Jun 28 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Bow","R-CPS-MP1-B2","2","7.0800000000000001","12","73","40","3",NULL,"1007","1059267","125","East","3"
"Jun 17 2021 12:00AM","Jun 22 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Bow","R-CPS-MP1-B3","3","5.71","7","63","24","8",NULL,"1008","1059267","94","East","3"
"Jun 17 2021 12:00AM","Jun 22 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Bow","R-CPS-MP1-B4","4","5.5999999999999996","7","46","30","7",NULL,"1009","1059267","83","East","3"
"Jun 17 2021 12:00AM","Jun 28 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Bow","R-CPS-MP1-B5","5","7.8099999999999996","5","57","55","6",NULL,"1010","1059267","117","East","3"
"Jun 17 2021 12:00AM","Jun 28 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Port","R-CPS-MP1-P2","1","4.0199999999999996","3","37","33","5",NULL,"1011","1059267","73","East","3"
"Jun 17 2021 12:00AM","Jun 28 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Port","R-CPS-MP1-P3","2","5.54","3","44","38","6",NULL,"1012","1059267","85","East","3"
"Jun 17 2021 12:00AM","Jun 28 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Port","R-CPS-MP1-P4","3","4.0999999999999996","1","42","22","4",NULL,"1013","1059267","65","East","3"
"Jun 17 2021 12:00AM","Jun 28 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Port","R-CPS-MP1-P5","4","8.4399999999999995","12","87","34","10",NULL,"1014","1059267","133","East","3"
"Jun 17 2021 12:00AM","Jun 28 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Port","R-CPS-MP1-P6","5","6.8799999999999999","12","53","51","9",NULL,"1015","1059267","116","East","3"
"Jun 17 2021 12:00AM","Jun 18 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Starboard","R-CPS-MP1-S1","1","5.5999999999999996","4","67","23","2",NULL,"1016","1059267","94","East","3"
"Jun 17 2021 12:00AM","Jun 18 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Starboard","R-CPS-MP1-S2","2","6.0099999999999998","5","52","33","8",NULL,"1017","1059267","90","East","3"
"Jun 17 2021 12:00AM","Jun 28 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Starboard","R-CPS-MP1-S3","3","6.6500000000000004","12","78","47","14",NULL,"1018","1059267","137","East","3"
"Jun 17 2021 12:00AM","Jun 28 2021 12:00AM","Apalachicola Bay","Cat Point Spur","R-CPS-MP1","MP1","Starboard","R-CPS-MP1-S4","4","6.2699999999999996","4","62","31","4",NULL,"1019","1059267","97","East","3"
